date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:41:06	18965/18965	---M--	200	added ('OK')	font/woff2	etag:%228788b500c-4a15-556f49a29e880%22	http://gasparellyshow.weebly.com/files/theme/fonts/7377dbe6-f11a-4a05-b33c-bc8ce1f60f84.woff2?1494138685	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/gasparellyshow.weebly.com/files/theme/fonts/7377dbe6-f11a-4a05-b33c-bc8ce1f60f84d9d0.woff2	(from http://gasparellyshow.weebly.com/files/main_style.css?1494138685)
16:41:06	66993/66993	---M--	200	added ('OK')	image/svg+xml	etag:%22878447d3e-105b1-556f49a29e880%22	http://gasparellyshow.weebly.com/files/theme/fonts/1de7e6f4-9d4d-47e7-ab23-7d5cf10ab585.svg	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/gasparellyshow.weebly.com/files/theme/fonts/1de7e6f4-9d4d-47e7-ab23-7d5cf10ab585.svg	(from http://gasparellyshow.weebly.com/files/main_style.css?1494138685)
16:41:08	25169/25169	---M--	200	added ('OK')	font/woff	etag:%228788b500e-6251-556f49a29e880%22	http://gasparellyshow.weebly.com/files/theme/fonts/92b66dbd-4201-4ac2-a605-4d4ffc8705cc.woff?1494138685	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/gasparellyshow.weebly.com/files/theme/fonts/92b66dbd-4201-4ac2-a605-4d4ffc8705ccd9d0.woff	(from http://gasparellyshow.weebly.com/files/main_style.css?1494138685)
16:41:10	19799/19799	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22877f6f0e5-4d57-556f49a29e880%22	http://gasparellyshow.weebly.com/files/theme/fonts/1a7c9181-cd24-4943-a9d9-d033189524e0.eot?	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/gasparellyshow.weebly.com/files/theme/fonts/1a7c9181-cd24-4943-a9d9-d033189524e0d41d.eot	(from http://gasparellyshow.weebly.com/files/main_style.css?1494138685)
16:41:10	18761/18761	---M--	200	added ('OK')	font/woff2	etag:%22877f6f0e2-4949-556f49a29e880%22	http://gasparellyshow.weebly.com/files/theme/fonts/627fbb5a-3bae-4cd9-b617-2f923e29d55e.woff2?1494138685	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/gasparellyshow.weebly.com/files/theme/fonts/627fbb5a-3bae-4cd9-b617-2f923e29d55ed9d0.woff2	(from http://gasparellyshow.weebly.com/files/main_style.css?1494138685)
16:41:11	64389/64389	---M--	200	added ('OK')	image/svg+xml	etag:%228782e8ea1-fb85-556f49a29e880%22	http://gasparellyshow.weebly.com/files/theme/fonts/a89d6ad1-a04f-4a8f-b140-e55478dbea80.svg	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/gasparellyshow.weebly.com/files/theme/fonts/a89d6ad1-a04f-4a8f-b140-e55478dbea80.svg	(from http://gasparellyshow.weebly.com/files/main_style.css?1494138685)
16:41:13	24866/24866	---M--	200	added ('OK')	font/woff	etag:%22877f6f0e1-6122-556f49a29e880%22	http://gasparellyshow.weebly.com/files/theme/fonts/f26faddb-86cc-4477-a253-1e1287684336.woff?1494138685	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/gasparellyshow.weebly.com/files/theme/fonts/f26faddb-86cc-4477-a253-1e1287684336d9d0.woff	(from http://gasparellyshow.weebly.com/files/main_style.css?1494138685)
16:41:15	52433/52433	---M--	200	added ('OK')	font/ttf	etag:%22878447d40-ccd1-556f49a29e880%22	http://gasparellyshow.weebly.com/files/theme/fonts/18839597-afa8-4f0b-9abb-4a30262d0da8.ttf?1494138685	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/gasparellyshow.weebly.com/files/theme/fonts/18839597-afa8-4f0b-9abb-4a30262d0da8d9d0.ttf	(from http://gasparellyshow.weebly.com/files/main_style.css?1494138685)
16:41:16	20320/20320	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%228788b500a-4f60-556f49a29e880%22	http://gasparellyshow.weebly.com/files/theme/fonts/77a9cdce-ea6a-4f94-95df-e6a54555545e.eot?	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/gasparellyshow.weebly.com/files/theme/fonts/77a9cdce-ea6a-4f94-95df-e6a54555545ed41d.eot	(from http://gasparellyshow.weebly.com/files/main_style.css?1494138685)
16:41:16	19157/19157	---M--	200	added ('OK')	font/woff2	etag:%22877f6f0e4-4ad5-556f49a29e880%22	http://gasparellyshow.weebly.com/files/theme/fonts/3f380a53-50ea-4a62-95c5-d5d8dba03ab8.woff2?1494138685	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/gasparellyshow.weebly.com/files/theme/fonts/3f380a53-50ea-4a62-95c5-d5d8dba03ab8d9d0.woff2	(from http://gasparellyshow.weebly.com/files/main_style.css?1494138685)
16:41:17	66197/66197	---M--	200	added ('OK')	image/svg+xml	etag:%228788b500f-10295-556f49a29e880%22	http://gasparellyshow.weebly.com/files/theme/fonts/ed4d3c45-af64-4992-974b-c37cd12a9570.svg	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/gasparellyshow.weebly.com/files/theme/fonts/ed4d3c45-af64-4992-974b-c37cd12a9570.svg	(from http://gasparellyshow.weebly.com/files/main_style.css?1494138685)
16:41:20	25422/25422	---M--	200	added ('OK')	font/woff	etag:%228788b500d-634e-556f49a29e880%22	http://gasparellyshow.weebly.com/files/theme/fonts/8344e877-560d-44d4-82eb-9822766676f9.woff?1494138685	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/gasparellyshow.weebly.com/files/theme/fonts/8344e877-560d-44d4-82eb-9822766676f9d9d0.woff	(from http://gasparellyshow.weebly.com/files/main_style.css?1494138685)
16:41:20	853/853	---M--	200	added ('OK')	image/svg+xml	etag:%228787e48f2-355-556f49a29e880%22	http://gasparellyshow.weebly.com/files/theme/images/select-dropdown.svg?1494138685	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/gasparellyshow.weebly.com/files/theme/images/select-dropdownd9d0.svg	(from http://gasparellyshow.weebly.com/files/main_style.css?1494138685)
16:41:20	51501/51501	---M--	200	added ('OK')	font/ttf	etag:%22877f6f0e3-c92d-556f49a29e880%22	http://gasparellyshow.weebly.com/files/theme/fonts/63a74598-733c-4d0c-bd91-b01bffcd6e69.ttf?1494138685	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/gasparellyshow.weebly.com/files/theme/fonts/63a74598-733c-4d0c-bd91-b01bffcd6e69d9d0.ttf	(from http://gasparellyshow.weebly.com/files/main_style.css?1494138685)
16:41:21	51/51	---MCZ	200	added ('OK')	text/plain	date:Sat,%2030%20Sep%202017%2019:41:17%20GMT	http://fonts.googleapis.com/robots.txt		(from http://gasparellyshow.weebly.com/)
16:41:21	261/261	---M-Z	200	added ('OK')	text/plain	etag:%2259cec14f-247%22	http://cdn1.editmysite.com/robots.txt		(from http://gasparellyshow.weebly.com/)
16:41:22	123/123	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Sep%202017%2019:41:18%20GMT	http://cdn2.editmysite.com/robots.txt		(from http://gasparellyshow.weebly.com/)
16:41:22	7802/7802	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Sep%202017%2019:41:19%20GMT	http://gasparellyshow.weebly.com/Before%20you%20execute%20the%20binding%20your%20view%20must%20have%20a%20model%20or%20a%20collection.	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/gasparellyshow.weebly.com/Before%20you%20execute%20the%20binding%20your%20view%20must%20have%20a%20model%20or%20a%20collection	(from http://cdn2.editmysite.com/js/site/main.js?buildTime=1493942303)
16:41:23	7802/7802	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Sep%202017%2019:41:19%20GMT	http://gasparellyshow.weebly.com/mustache.js	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/gasparellyshow.weebly.com/mustache.js	(from http://cdn2.editmysite.com/js/site/main.js?buildTime=1493942303)
16:41:23	7802/7802	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Sep%202017%2019:41:20%20GMT	http://gasparellyshow.weebly.com/GET	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/gasparellyshow.weebly.com/GET	(from http://cdn2.editmysite.com/js/site/main.js?buildTime=1493942303)
16:41:23	35/35	---M--	200	added ('OK')	image/gif	date:Sun,%2017%20May%201998%2003:00:00%20GMT	http://www.google-analytics.com/__utm.gif?utmwv=5.4.2&utmac=UA-16505296-2&utmn=1&utmhn=	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/www.google-analytics.com/__utmcb31.gif	(from http://cdn2.editmysite.com/js/site/main.js?buildTime=1493942303)
16:41:24	7802/7802	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Sep%202017%2019:41:20%20GMT	http://gasparellyshow.weebly.com/formSubmit.php	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/gasparellyshow.weebly.com/formSubmit.php	(from http://cdn2.editmysite.com/js/site/main.js?buildTime=1493942303)
16:41:24	7802/7802	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Sep%202017%2019:41:21%20GMT	http://gasparellyshow.weebly.com/formSubmitAjax.php	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/gasparellyshow.weebly.com/formSubmitAjax.php	(from http://cdn2.editmysite.com/js/site/main.js?buildTime=1493942303)
16:41:24	7802/7802	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Sep%202017%2019:41:21%20GMT	http://gasparellyshow.weebly.com/weebly/libraries/videojs/video-js.swf	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/gasparellyshow.weebly.com/weebly/libraries/videojs/video-js.swf	(from http://cdn2.editmysite.com/js/site/main.js?buildTime=1493942303)
16:41:25	7802/7802	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Sep%202017%2019:41:22%20GMT	http://gasparellyshow.weebly.com/AppleWebKit/	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/gasparellyshow.weebly.com/AppleWebKit/index.html	(from http://cdn2.editmysite.com/js/site/main.js?buildTime=1493942303)
16:41:26	52165/52165	---M--	200	added ('OK')	font/ttf	etag:%22878447d3d-cbc5-556f49a29e880%22	http://gasparellyshow.weebly.com/files/theme/fonts/b28b01d9-78c5-46c6-a30d-9a62c8f407c5.ttf?1494138685	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/gasparellyshow.weebly.com/files/theme/fonts/b28b01d9-78c5-46c6-a30d-9a62c8f407c5d9d0.ttf	(from http://gasparellyshow.weebly.com/files/main_style.css?1494138685)
16:41:26	7802/7802	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Sep%202017%2019:41:23%20GMT	http://gasparellyshow.weebly.com/Mobile/	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/gasparellyshow.weebly.com/Mobile/index.html	(from http://cdn2.editmysite.com/js/site/main.js?buildTime=1493942303)
16:41:30	26926/26926	---M--	200	added ('OK')	image/jpeg	etag:%228686518b5-692e-54eabdab19ac0%22	http://gasparellyshow.weebly.com/uploads/1/0/5/3/105336261/published/12507330-575224589291776-6649380634375516418-n.jpeg?1493874899	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/gasparellyshow.weebly.com/uploads/1/0/5/3/105336261/published/12507330-575224589291776-6649380634375516418-n7c6b.jpg	(from http://gasparellyshow.weebly.com/gallery.html)
16:41:36	49359/49359	---M--	200	added ('OK')	image/jpeg	etag:%228690f0530-c0cf-54eabd450ea00%22	http://gasparellyshow.weebly.com/uploads/1/0/5/3/105336261/img-20161228-wa0009_orig.jpg	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/gasparellyshow.weebly.com/uploads/1/0/5/3/105336261/img-20161228-wa0009_orig.jpg	(from http://gasparellyshow.weebly.com/gallery.html)
16:41:37	162/162	---M--	403	error ('Forbidden')	text/html	date:Sat,%2030%20Sep%202017%2019:41:19%20GMT	https://cdn2.editmysite.com/js/	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/cdn2.editmysite.com/js/index.html	(from http://cdn2.editmysite.com/js/site/main.js?buildTime=1493942303)
16:41:45	50865/50865	---M--	200	added ('OK')	image/jpeg	etag:%22868ef5307-c6b1-54eabd5bf2000%22	http://gasparellyshow.weebly.com/uploads/1/0/5/3/105336261/img-20161228-wa0007_orig.jpg	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/gasparellyshow.weebly.com/uploads/1/0/5/3/105336261/img-20161228-wa0007_orig.jpg	(from http://gasparellyshow.weebly.com/gallery.html)
16:41:45	98/98	---M--	200	added ('OK')	image/png	etag:%228661ec784-62-54eaba3152780%22	http://gasparellyshow.weebly.com/uploads/1/0/5/3/105336261/gray-line_2_orig.png	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/gasparellyshow.weebly.com/uploads/1/0/5/3/105336261/gray-line_2_orig.png	(from http://gasparellyshow.weebly.com/gallery.html)
16:41:46	1515/1515	---M--	404	error ('Not%20Found')	text/html	etag:%2259cec14f-5eb%22	http://gasparellyshow.weebly.com/%22/uploads/1/0/5/3/105336261/background-images/832130931.jpg%22	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/gasparellyshow.weebly.com/_/uploads/1/0/5/3/105336261/background-images/832130931.jpg_	(from http://gasparellyshow.weebly.com/videos.html)
16:41:46	141732/141732	---M--	200	added ('OK')	image/jpeg	etag:%22868d16660-229a4-54eabdfa41580%22	http://gasparellyshow.weebly.com/uploads/1/0/5/3/105336261/14516385-191350201288833-4701706414745788509-n_orig.jpg	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/gasparellyshow.weebly.com/uploads/1/0/5/3/105336261/14516385-191350201288833-4701706414745788509-n_orig.jpg	(from http://gasparellyshow.weebly.com/gallery.html)
16:41:46	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2030%20Sep%202017%2019:41:43%20GMT	http://www.youtube.com/embed/VrQ7Jb-bvig?wmode=opaque	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/www.youtube.com/embed/VrQ7Jb-bvig.adf747.delayed	(from http://gasparellyshow.weebly.com/videos.html)
16:41:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2030%20Sep%202017%2019:41:44%20GMT	http://www.youtube.com/embed/BqgUN9K73_s?wmode=opaque	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/www.youtube.com/embed/BqgUN9K73_s.aff747.delayed	(from http://gasparellyshow.weebly.com/videos.html)
16:41:49	79288/79288	---M--	200	added ('OK')	image/jpeg	etag:%228661ec7a3-135b8-54eabd21c56c0%22	http://gasparellyshow.weebly.com/uploads/1/0/5/3/105336261/img-20161228-wa0032_orig.jpg	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/gasparellyshow.weebly.com/uploads/1/0/5/3/105336261/img-20161228-wa0032_orig.jpg	(from http://gasparellyshow.weebly.com/gallery.html)
16:41:49	28398/28398	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Sep%202017%2019:41:43%20GMT	https://www.youtube.com/embed/VrQ7Jb-bvig?wmode=opaque	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/www.youtube.com/embed/VrQ7Jb-bvigf747.html	(from http://gasparellyshow.weebly.com/videos.html)
16:41:51	28324/28324	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Sep%202017%2019:41:44%20GMT	https://www.youtube.com/embed/BqgUN9K73_s?wmode=opaque	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/www.youtube.com/embed/BqgUN9K73_sf747.html	(from http://gasparellyshow.weebly.com/videos.html)
16:41:55	335/335	---M-Z	200	added ('OK')	text/plain	date:Fri,%2029%20Sep%202017%2018:15:00%20GMT	https://www.youtube.com/robots.txt		(from http://gasparellyshow.weebly.com/)
16:42:09	475503/475503	---M--	200	added ('OK')	image/jpeg	etag:%2287481ae75-7416f-556f49a29e880%22	http://gasparellyshow.weebly.com/files/theme/images/default-bg.jpg?1494138685	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/gasparellyshow.weebly.com/files/theme/images/default-bgd9d0.jpg	(from http://gasparellyshow.weebly.com/files/main_style.css?1494138685)
16:42:09	258498/258498	---MC-	200	added ('OK')	text/css	date:Mon,%2025%20Sep%202017%2010:36:50%20GMT	https://www.youtube.com/yts/cssbin/www-player-vflsHI_RW.css	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/www.youtube.com/yts/cssbin/www-player-vflsHI_RW.css	(from https://www.youtube.com/embed/sUrT5qVQydw?wmode=opaque)
16:42:09	513/513	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Sep%202017%2019:41:53%20GMT	https://www.youtube.com/img/meh7.png	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/www.youtube.com/img/meh7.b2.delayed	(from https://www.youtube.com/embed/sUrT5qVQydw?wmode=opaque)
16:42:09	1885/1885	---M--	200	added ('OK')	image/png	date:Fri,%2008%20Sep%202017%2019:49:49%20GMT	https://www.youtube.com/yts/img/ringo/hitchhiker/logo_small_2x-vfl4_cFqn.png	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/www.youtube.com/yts/img/ringo/hitchhiker/logo_small_2x-vfl4_cFqn.png	(from https://www.youtube.com/embed/sUrT5qVQydw?wmode=opaque)
16:42:09	2632/2632	---M--	200	added ('OK')	image/png	date:Tue,%2029%20Aug%202017%2012:31:24%20GMT	https://www.youtube.com/yts/img/ringo/hitchhiker/logo_youtube_red_2x-vflOSHA_n.png	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/www.youtube.com/yts/img/ringo/hitchhiker/logo_youtube_red_2x-vflOSHA_n.png	(from https://www.youtube.com/embed/sUrT5qVQydw?wmode=opaque)
16:42:10	641/641	---M--	200	added ('OK')	image/png	date:Sat,%2002%20Sep%202017%2010:07:19%20GMT	https://www.youtube.com/yts/img/ringo/hitchhiker/yt_play_logo_2x-vflXx5Pg3.png	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/www.youtube.com/yts/img/ringo/hitchhiker/yt_play_logo_2x-vflXx5Pg3.png	(from https://www.youtube.com/embed/sUrT5qVQydw?wmode=opaque)
16:42:10	85384/85384	---MC-	200	added ('OK')	text/javascript	date:Wed,%2027%20Sep%202017%2020:21:42%20GMT	https://www.youtube.com/yts/jsbin/www-embed-player-vfl-6M9vZ/www-embed-player.js	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/www.youtube.com/yts/jsbin/www-embed-player-vfl-6M9vZ/www-embed-player.js	(from https://www.youtube.com/embed/sUrT5qVQydw?wmode=opaque)
16:42:11	1261335/1261335	---MC-	200	added ('OK')	text/javascript	date:Fri,%2029%20Sep%202017%2012:57:18%20GMT	https://www.youtube.com/yts/jsbin/player-vflcAIVzv/pt_BR/base.js	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/www.youtube.com/yts/jsbin/player-vflcAIVzv/pt_BR/base.js	(from https://www.youtube.com/embed/sUrT5qVQydw?wmode=opaque)
16:42:11	138/138	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Sep%202017%2019:42:08%20GMT	https://widgetic.com/robots.txt		(from http://gasparellyshow.weebly.com/)
16:42:12	50078/50078	---M-Z	200	added ('OK')	application/javascript	etag:W/%22598c47dd-c39e%22	https://widgetic.com/sdk/sdk.js	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/widgetic.com/sdk/sdk.js	(from https://widgetic.com/api/v2/widgets/53f6253e09c7e204038b4567/embed.html?bp=bottom-right&resize=fill&autoscale=off&lo=http%3A%2F%2Fgasparellyshow.weebly.com)
16:42:12	10154/10154	---M-Z	200	added ('OK')	application/javascript	etag:%2259c4d354-27aa%22	https://widgetic.com/bundles/blogvioapp/js/editor/control.js	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/widgetic.com/bundles/blogvioapp/js/editor/control.js	(from https://widgetic.com/api/v2/widgets/53f6253e09c7e204038b4567/embed.html?bp=bottom-right&resize=fill&autoscale=off&lo=http%3A%2F%2Fgasparellyshow.weebly.com)
16:42:12	123/123	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Sep%202017%2019:42:09%20GMT	http://marketplace.editmysite.com/robots.txt		(from http://gasparellyshow.weebly.com/)
16:42:13	7802/7802	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Sep%202017%2019:42:10%20GMT	http://gasparellyshow.weebly.com/payload.js	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/gasparellyshow.weebly.com/payload.ba.delayed	(from http://cdn2.editmysite.com/js/wsnbn/snowday262.js)
16:42:13	7802/7802	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Sep%202017%2019:42:10%20GMT	http://gasparellyshow.weebly.com/ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz0123456789+/	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/gasparellyshow.weebly.com/ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz0123456789+/index.html	(from http://cdn2.editmysite.com/js/wsnbn/snowday262.js)
16:42:13	7802/7802	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Sep%202017%2019:42:10%20GMT	http://gasparellyshow.weebly.com/POST	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/gasparellyshow.weebly.com/POST	(from http://cdn2.editmysite.com/js/wsnbn/snowday262.js)
16:42:14	123/123	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Sep%202017%2019:42:11%20GMT	https://cdn2.editmysite.com/robots.txt		(from http://cdn2.editmysite.com/js/site/main.js?buildTime=1493942303)
16:42:15	31644/31644	---M--	200	added ('OK')	image/png	date:Fri,%2001%20Sep%202017%2019:39:39%20GMT	http://s.ytimg.com/yts/imgbin/www-hitchhiker-vfl-Nn88d.png	C:/Users/cleilson/Documents/My%20Web%20Sites/weebly/s.ytimg.com/yts/imgbin/www-hitchhiker-vfl-Nn88d.png	(from https://www.youtube.com/yts/cssbin/www-player-vflsHI_RW.css)
